obsnme,obsval,weight,obgnme
h02_04_01,0.0,1.0,head
h02_04_02,0.0,1.0,head
h02_04_03,0.0,1.0,head
h02_04_04,0.0,1.0,head
h02_04_05,0.0,1.0,head
h02_04_06,0.0,1.0,head
h02_04_07,0.0,1.0,head
h02_04_08,0.0,1.0,head
h02_04_09,0.0,1.0,head
h02_04_10,0.0,1.0,head
h02_04_11,0.0,1.0,head
h02_04_12,0.0,1.0,head
h02_04_13,0.0,1.0,head
h02_04_14,0.0,1.0,head
h02_04_15,0.0,1.0,head
h02_04_16,0.0,1.0,head
h02_04_17,0.0,1.0,head
h02_04_18,0.0,1.0,head
h02_04_19,0.0,1.0,head
h02_04_20,0.0,1.0,head
h02_04_21,0.0,1.0,head
h02_04_22,0.0,1.0,head
h02_04_23,0.0,1.0,head
h02_05_00,0.0,1.0,head
h02_05_01,0.0,1.0,head
h02_05_02,0.0,1.0,head
h02_05_03,0.0,1.0,head
h02_05_04,0.0,1.0,head
h02_05_05,0.0,1.0,head
h02_05_06,0.0,1.0,head
h02_05_07,0.0,1.0,head
h02_05_08,0.0,1.0,head
h02_05_09,0.0,1.0,head
h02_05_10,0.0,1.0,head
h02_05_11,0.0,1.0,head
h02_05_12,0.0,1.0,head
h02_05_13,0.0,1.0,head
h02_05_14,0.0,1.0,head
h02_05_15,0.0,1.0,head
h02_05_16,0.0,1.0,head
h02_05_17,0.0,1.0,head
h02_05_18,0.0,1.0,head
h02_05_19,0.0,1.0,head
h02_05_20,0.0,1.0,head
h02_05_21,0.0,1.0,head
h02_05_22,0.0,1.0,head
h02_05_23,0.0,1.0,head
h02_06_00,0.0,1.0,head
h02_06_01,0.0,1.0,head
h02_06_02,0.0,1.0,head
h02_06_03,0.0,1.0,head
h02_06_04,0.0,1.0,head
h02_06_05,0.0,1.0,head
h02_06_06,0.0,1.0,head
h02_06_07,0.0,1.0,head
h02_06_08,0.0,1.0,head
h02_06_09,0.0,1.0,head
h02_06_10,0.0,1.0,head
h02_06_11,0.0,1.0,head
h02_06_12,0.0,1.0,head
h02_06_13,0.0,1.0,head
h02_06_14,0.0,1.0,head
h02_06_15,0.0,1.0,head
h02_06_16,0.0,1.0,head
h02_06_17,0.0,1.0,head
h02_06_18,0.0,1.0,head
h02_06_19,0.0,1.0,head
h02_06_20,0.0,1.0,head
h02_06_21,0.0,1.0,head
h02_06_22,0.0,1.0,head
h02_06_23,0.0,1.0,head
h02_07_00,0.0,1.0,head
h02_07_01,0.0,1.0,head
h02_07_02,0.0,1.0,head
h02_07_03,0.0,1.0,head
h02_07_04,0.0,1.0,head
h02_07_05,0.0,1.0,head
h02_07_06,0.0,1.0,head
h02_07_07,0.0,1.0,head
h02_07_08,0.0,1.0,head
h02_07_09,0.0,1.0,head
h02_07_10,0.0,1.0,head
h02_07_11,0.0,1.0,head
h02_07_12,0.0,1.0,head
h02_07_13,0.0,1.0,head
h02_07_14,0.0,1.0,head
h02_07_15,0.0,1.0,head
h02_07_16,0.0,1.0,head
h02_07_17,0.0,1.0,head
h02_07_18,0.0,1.0,head
h02_07_19,0.0,1.0,head
h02_07_20,0.0,1.0,head
h02_07_21,0.0,1.0,head
h02_07_22,0.0,1.0,head
h02_07_23,0.0,1.0,head
h02_08_00,0.0,1.0,head
h02_08_01,0.0,1.0,head
h02_08_02,0.0,1.0,head
h02_08_03,0.0,1.0,head
h02_08_04,0.0,1.0,head
h02_08_05,0.0,1.0,head
h02_08_06,0.0,1.0,head
h02_08_07,0.0,1.0,head
h02_08_08,0.0,1.0,head
h02_08_09,0.0,1.0,head
h02_08_10,0.0,1.0,head
h02_08_11,0.0,1.0,head
h02_08_12,0.0,1.0,head
h02_08_13,0.0,1.0,head
h02_08_14,0.0,1.0,head
h02_08_15,0.0,1.0,head
h02_08_16,0.0,1.0,head
h02_08_17,0.0,1.0,head
h02_08_18,0.0,1.0,head
h02_08_19,0.0,1.0,head
h02_08_20,0.0,1.0,head
h02_08_21,0.0,1.0,head
h02_08_22,0.0,1.0,head
h02_08_23,0.0,1.0,head
h02_09_00,0.0,1.0,head
h02_09_01,0.0,1.0,head
h02_09_02,0.0,1.0,head
h02_09_03,0.0,1.0,head
h02_09_04,0.0,1.0,head
h02_09_05,0.0,1.0,head
h02_09_06,0.0,1.0,head
h02_09_07,0.0,1.0,head
h02_09_08,0.0,1.0,head
h02_09_09,0.0,1.0,head
h02_09_10,0.0,1.0,head
h02_09_11,0.0,1.0,head
h02_09_12,0.0,1.0,head
h02_09_13,0.0,1.0,head
h02_09_14,0.0,1.0,head
h02_09_15,0.0,1.0,head
h02_09_16,0.0,1.0,head
h02_09_17,0.0,1.0,head
h02_09_18,0.0,1.0,head
h02_09_19,0.0,1.0,head
h02_09_20,0.0,1.0,head
h02_09_21,0.0,1.0,head
h02_09_22,0.0,1.0,head
h02_09_23,0.0,1.0,head
h02_10_00,0.0,1.0,head
h02_10_01,0.0,1.0,head
h02_10_02,0.0,1.0,head
h02_10_03,0.0,1.0,head
h02_10_04,0.0,1.0,head
h02_10_05,0.0,1.0,head
h02_10_06,0.0,1.0,head
h02_10_07,0.0,1.0,head
h02_10_08,0.0,1.0,head
h02_10_09,0.0,1.0,head
h02_10_10,0.0,1.0,head
h02_10_11,0.0,1.0,head
h02_10_12,0.0,1.0,head
h02_10_13,0.0,1.0,head
h02_10_14,0.0,1.0,head
h02_10_15,0.0,1.0,head
h02_10_16,0.0,1.0,head
h02_10_17,0.0,1.0,head
h02_10_18,0.0,1.0,head
h02_10_19,0.0,1.0,head
h02_10_20,0.0,1.0,head
h02_10_21,0.0,1.0,head
h02_10_22,0.0,1.0,head
h02_10_23,0.0,1.0,head
h02_11_00,0.0,1.0,head
h02_11_01,0.0,1.0,head
h02_11_02,0.0,1.0,head
h02_11_03,0.0,1.0,head
h02_11_04,0.0,1.0,head
h02_11_05,0.0,1.0,head
h02_11_06,0.0,1.0,head
h02_11_07,0.0,1.0,head
h02_11_08,0.0,1.0,head
h02_11_09,0.0,1.0,head
h02_11_10,0.0,1.0,head
h02_11_11,0.0,1.0,head
h02_11_12,0.0,1.0,head
h02_11_13,0.0,1.0,head
h02_11_14,0.0,1.0,head
h02_11_15,0.0,1.0,head
h02_11_16,0.0,1.0,head
h02_11_17,0.0,1.0,head
h02_11_18,0.0,1.0,head
h02_11_19,0.0,1.0,head
h02_11_20,0.0,1.0,head
h02_11_21,0.0,1.0,head
h02_11_22,0.0,1.0,head
h02_11_23,0.0,1.0,head
h02_12_00,0.0,1.0,head
h02_12_01,0.0,1.0,head
h02_12_02,0.0,1.0,head
h02_12_03,0.0,1.0,head
h02_12_04,0.0,1.0,head
h02_12_05,0.0,1.0,head
h02_12_06,0.0,1.0,head
h02_12_07,0.0,1.0,head
h02_12_08,0.0,1.0,head
h02_12_09,0.0,1.0,head
h02_12_10,0.0,1.0,head
h02_12_11,0.0,1.0,head
h02_12_12,0.0,1.0,head
h02_12_13,0.0,1.0,head
h02_12_14,0.0,1.0,head
h02_12_15,0.0,1.0,head
h02_12_16,0.0,1.0,head
h02_12_17,0.0,1.0,head
h02_12_18,0.0,1.0,head
h02_12_19,0.0,1.0,head
h02_12_20,0.0,1.0,head
h02_12_21,0.0,1.0,head
h02_12_22,0.0,1.0,head
h02_12_23,0.0,1.0,head
h02_13_00,0.0,1.0,head
h02_13_01,0.0,1.0,head
h02_13_02,0.0,1.0,head
h02_13_03,0.0,1.0,head
h02_13_04,0.0,1.0,head
h02_13_05,0.0,1.0,head
h02_13_06,0.0,1.0,head
h02_13_07,0.0,1.0,head
h02_13_08,0.0,1.0,head
h02_13_09,0.0,1.0,head
h02_13_10,0.0,1.0,head
h02_13_11,0.0,1.0,head
h02_13_12,0.0,1.0,head
h02_13_13,0.0,1.0,head
h02_13_14,0.0,1.0,head
h02_13_15,0.0,1.0,head
h02_13_16,0.0,1.0,head
h02_13_17,0.0,1.0,head
h02_13_18,0.0,1.0,head
h02_13_19,0.0,1.0,head
h02_13_20,0.0,1.0,head
h02_13_21,0.0,1.0,head
h02_13_22,0.0,1.0,head
h02_13_23,0.0,1.0,head
h02_14_00,0.0,1.0,head
h02_14_01,0.0,1.0,head
h02_14_02,0.0,1.0,head
h02_14_03,0.0,1.0,head
h02_14_04,0.0,1.0,head
h02_14_05,0.0,1.0,head
h02_14_06,0.0,1.0,head
h02_14_07,0.0,1.0,head
h02_14_08,0.0,1.0,head
h02_14_09,0.0,1.0,head
h02_14_10,0.0,1.0,head
h02_14_11,0.0,1.0,head
h02_14_12,0.0,1.0,head
h02_14_13,0.0,1.0,head
h02_14_14,0.0,1.0,head
h02_14_15,0.0,1.0,head
h02_14_16,0.0,1.0,head
h02_14_17,0.0,1.0,head
h02_14_18,0.0,1.0,head
h02_14_19,0.0,1.0,head
h02_14_20,0.0,1.0,head
h02_14_21,0.0,1.0,head
h02_14_22,0.0,1.0,head
h02_14_23,0.0,1.0,head
h02_15_00,0.0,1.0,head
h02_15_01,0.0,1.0,head
h02_15_02,0.0,1.0,head
h02_15_03,0.0,1.0,head
h02_15_04,0.0,1.0,head
h02_15_05,0.0,1.0,head
h02_15_06,0.0,1.0,head
h02_15_07,0.0,1.0,head
h02_15_08,0.0,1.0,head
h02_15_09,0.0,1.0,head
h02_15_10,0.0,1.0,head
h02_15_11,0.0,1.0,head
h02_15_12,0.0,1.0,head
h02_15_13,0.0,1.0,head
h02_15_14,0.0,1.0,head
h02_15_15,0.0,1.0,head
h02_15_16,0.0,1.0,head
h02_15_17,0.0,1.0,head
h02_15_18,0.0,1.0,head
h02_15_19,0.0,1.0,head
h02_15_20,0.0,1.0,head
h02_15_21,0.0,1.0,head
h02_15_22,0.0,1.0,head
h02_15_23,0.0,1.0,head
h02_16_00,0.0,1.0,head
h02_16_01,0.0,1.0,head
h02_16_02,0.0,1.0,head
h02_16_03,0.0,1.0,head
h02_16_04,0.0,1.0,head
h02_16_05,0.0,1.0,head
h02_16_06,0.0,1.0,head
h02_16_07,0.0,1.0,head
h02_16_08,0.0,1.0,head
h02_16_09,0.0,1.0,head
h02_16_10,0.0,1.0,head
h02_16_11,0.0,1.0,head
h02_16_12,0.0,1.0,head
h02_16_13,0.0,1.0,head
h02_16_14,0.0,1.0,head
h02_16_15,0.0,1.0,head
h02_16_16,0.0,1.0,head
h02_16_17,0.0,1.0,head
h02_16_18,0.0,1.0,head
h02_16_19,0.0,1.0,head
h02_16_20,0.0,1.0,head
h02_16_21,0.0,1.0,head
h02_16_22,0.0,1.0,head
h02_16_23,0.0,1.0,head
h02_17_00,0.0,1.0,head
h02_17_01,0.0,1.0,head
h02_17_02,0.0,1.0,head
h02_17_03,0.0,1.0,head
h02_17_04,0.0,1.0,head
h02_17_05,0.0,1.0,head
h02_17_06,0.0,1.0,head
h02_17_07,0.0,1.0,head
h02_17_08,0.0,1.0,head
h02_17_09,0.0,1.0,head
h02_17_10,0.0,1.0,head
h02_17_11,0.0,1.0,head
h02_17_12,0.0,1.0,head
h02_17_13,0.0,1.0,head
h02_17_14,0.0,1.0,head
h02_17_15,0.0,1.0,head
h02_17_16,0.0,1.0,head
h02_17_17,0.0,1.0,head
h02_17_18,0.0,1.0,head
h02_17_19,0.0,1.0,head
h02_17_20,0.0,1.0,head
h02_17_21,0.0,1.0,head
h02_17_22,0.0,1.0,head
h02_17_23,0.0,1.0,head
h02_18_00,0.0,1.0,head
h02_18_01,0.0,1.0,head
h02_18_02,0.0,1.0,head
h02_18_03,0.0,1.0,head
h02_18_04,0.0,1.0,head
h02_18_05,0.0,1.0,head
h02_18_06,0.0,1.0,head
h02_18_07,0.0,1.0,head
h02_18_08,0.0,1.0,head
h02_18_09,0.0,1.0,head
h02_18_10,0.0,1.0,head
h02_18_11,0.0,1.0,head
h02_18_12,0.0,1.0,head
h02_18_13,0.0,1.0,head
h02_18_14,0.0,1.0,head
h02_18_15,0.0,1.0,head
h02_18_16,0.0,1.0,head
h02_18_17,0.0,1.0,head
h02_18_18,0.0,1.0,head
h02_18_19,0.0,1.0,head
h02_18_20,0.0,1.0,head
h02_18_21,0.0,1.0,head
h02_18_22,0.0,1.0,head
h02_18_23,0.0,1.0,head
h02_19_00,0.0,1.0,head
h02_19_01,0.0,1.0,head
h02_19_02,0.0,1.0,head
h02_19_03,0.0,1.0,head
h02_19_04,0.0,1.0,head
h02_19_05,0.0,1.0,head
h02_19_06,0.0,1.0,head
h02_19_07,0.0,1.0,head
h02_19_08,0.0,1.0,head
h02_19_09,0.0,1.0,head
h02_19_10,0.0,1.0,head
h02_19_11,0.0,1.0,head
h02_19_12,0.0,1.0,head
h02_19_13,0.0,1.0,head
h02_19_14,0.0,1.0,head
h02_19_15,0.0,1.0,head
h02_19_16,0.0,1.0,head
h02_19_17,0.0,1.0,head
h02_19_18,0.0,1.0,head
h02_19_19,0.0,1.0,head
h02_19_20,0.0,1.0,head
h02_19_21,0.0,1.0,head
h02_19_22,0.0,1.0,head
h02_19_23,0.0,1.0,head
h02_20_00,0.0,1.0,head
h02_20_01,0.0,1.0,head
h02_20_02,0.0,1.0,head
h02_20_03,0.0,1.0,head
h02_20_04,0.0,1.0,head
h02_20_05,0.0,1.0,head
h02_20_06,0.0,1.0,head
h02_20_07,0.0,1.0,head
h02_20_08,0.0,1.0,head
h02_20_09,0.0,1.0,head
h02_20_10,0.0,1.0,head
h02_20_11,0.0,1.0,head
h02_20_12,0.0,1.0,head
h02_20_13,0.0,1.0,head
h02_20_14,0.0,1.0,head
h02_20_15,0.0,1.0,head
h02_20_16,0.0,1.0,head
h02_20_17,0.0,1.0,head
h02_20_18,0.0,1.0,head
h02_20_19,0.0,1.0,head
h02_20_20,0.0,1.0,head
h02_20_21,0.0,1.0,head
h02_20_22,0.0,1.0,head
h02_20_23,0.0,1.0,head
h02_21_00,0.0,1.0,head
h02_21_01,0.0,1.0,head
h02_21_02,0.0,1.0,head
h02_21_03,0.0,1.0,head
h02_21_04,0.0,1.0,head
h02_21_05,0.0,1.0,head
h02_21_06,0.0,1.0,head
h02_21_07,0.0,1.0,head
h02_21_08,0.0,1.0,head
h02_21_09,0.0,1.0,head
h02_21_10,0.0,1.0,head
h02_21_11,0.0,1.0,head
h02_21_12,0.0,1.0,head
h02_21_13,0.0,1.0,head
h02_21_14,0.0,1.0,head
h02_21_15,0.0,1.0,head
h02_21_16,0.0,1.0,head
h02_21_17,0.0,1.0,head
h02_21_18,0.0,1.0,head
h02_21_19,0.0,1.0,head
h02_21_20,0.0,1.0,head
h02_21_21,0.0,1.0,head
h02_21_22,0.0,1.0,head
h02_21_23,0.0,1.0,head
h02_22_00,0.0,1.0,head
h02_22_01,0.0,1.0,head
h02_22_02,0.0,1.0,head
h02_22_03,0.0,1.0,head
h02_22_04,0.0,1.0,head
h02_22_05,0.0,1.0,head
h02_22_06,0.0,1.0,head
h02_22_07,0.0,1.0,head
h02_22_08,0.0,1.0,head
h02_22_09,0.0,1.0,head
h02_22_10,0.0,1.0,head
h02_22_11,0.0,1.0,head
h02_22_12,0.0,1.0,head
h02_22_13,0.0,1.0,head
h02_22_14,0.0,1.0,head
h02_22_15,0.0,1.0,head
h02_22_16,0.0,1.0,head
h02_22_17,0.0,1.0,head
h02_22_18,0.0,1.0,head
h02_22_19,0.0,1.0,head
h02_22_20,0.0,1.0,head
h02_22_21,0.0,1.0,head
h02_22_22,0.0,1.0,head
h02_22_23,0.0,1.0,head
h02_23_00,0.0,1.0,head
h02_23_01,0.0,1.0,head
h02_23_02,0.0,1.0,head
h02_23_03,0.0,1.0,head
h02_23_04,0.0,1.0,head
h02_23_05,0.0,1.0,head
h02_23_06,0.0,1.0,head
h02_23_07,0.0,1.0,head
h02_23_08,0.0,1.0,head
h02_23_09,0.0,1.0,head
h02_23_10,0.0,1.0,head
h02_23_11,0.0,1.0,head
h02_23_12,0.0,1.0,head
h02_23_13,0.0,1.0,head
h02_23_14,0.0,1.0,head
h02_23_15,0.0,1.0,head
h02_23_16,0.0,1.0,head
h02_23_17,0.0,1.0,head
h02_23_18,0.0,1.0,head
h02_23_19,0.0,1.0,head
h02_23_20,0.0,1.0,head
h02_23_21,0.0,1.0,head
h02_23_22,0.0,1.0,head
h02_23_23,0.0,1.0,head
h02_24_00,0.0,1.0,head
h02_24_01,0.0,1.0,head
h02_24_02,0.0,1.0,head
h02_24_03,0.0,1.0,head
h02_24_04,0.0,1.0,head
h02_24_05,0.0,1.0,head
h02_24_06,0.0,1.0,head
h02_24_07,0.0,1.0,head
h02_24_08,0.0,1.0,head
h02_24_09,0.0,1.0,head
h02_24_10,0.0,1.0,head
h02_24_11,0.0,1.0,head
h02_24_12,0.0,1.0,head
h02_24_13,0.0,1.0,head
h02_24_14,0.0,1.0,head
h02_24_15,0.0,1.0,head
h02_24_16,0.0,1.0,head
h02_24_17,0.0,1.0,head
h02_24_18,0.0,1.0,head
h02_24_19,0.0,1.0,head
h02_24_20,0.0,1.0,head
h02_24_21,0.0,1.0,head
h02_24_22,0.0,1.0,head
h02_24_23,0.0,1.0,head
h02_25_00,0.0,1.0,head
h02_25_01,0.0,1.0,head
h02_25_02,0.0,1.0,head
h02_25_03,0.0,1.0,head
h02_25_04,0.0,1.0,head
h02_25_05,0.0,1.0,head
h02_25_06,0.0,1.0,head
h02_25_07,0.0,1.0,head
h02_25_08,0.0,1.0,head
h02_25_09,0.0,1.0,head
h02_25_10,0.0,1.0,head
h02_25_11,0.0,1.0,head
h02_25_12,0.0,1.0,head
h02_25_13,0.0,1.0,head
h02_25_14,0.0,1.0,head
h02_25_15,0.0,1.0,head
h02_25_16,0.0,1.0,head
h02_25_17,0.0,1.0,head
h02_25_18,0.0,1.0,head
h02_25_19,0.0,1.0,head
h02_25_20,0.0,1.0,head
h02_25_21,0.0,1.0,head
h02_25_22,0.0,1.0,head
h02_25_23,0.0,1.0,head
h02_26_00,0.0,1.0,head
h02_26_01,0.0,1.0,head
h02_26_02,0.0,1.0,head
h02_26_03,0.0,1.0,head
h02_26_04,0.0,1.0,head
h02_26_05,0.0,1.0,head
h02_26_06,0.0,1.0,head
h02_26_07,0.0,1.0,head
h02_26_08,0.0,1.0,head
h02_26_09,0.0,1.0,head
h02_26_10,0.0,1.0,head
h02_26_11,0.0,1.0,head
h02_26_12,0.0,1.0,head
h02_26_13,0.0,1.0,head
h02_26_14,0.0,1.0,head
h02_26_15,0.0,1.0,head
h02_26_16,0.0,1.0,head
h02_26_17,0.0,1.0,head
h02_26_18,0.0,1.0,head
h02_26_19,0.0,1.0,head
h02_26_20,0.0,1.0,head
h02_26_21,0.0,1.0,head
h02_26_22,0.0,1.0,head
h02_26_23,0.0,1.0,head
h02_27_00,0.0,1.0,head
h02_27_01,0.0,1.0,head
h02_27_02,0.0,1.0,head
h02_27_03,0.0,1.0,head
h02_27_04,0.0,1.0,head
h02_27_05,0.0,1.0,head
h02_27_06,0.0,1.0,head
h02_27_07,0.0,1.0,head
h02_27_08,0.0,1.0,head
h02_27_09,0.0,1.0,head
h02_27_10,0.0,1.0,head
h02_27_11,0.0,1.0,head
h02_27_12,0.0,1.0,head
h02_27_13,0.0,1.0,head
h02_27_14,0.0,1.0,head
h02_27_15,0.0,1.0,head
h02_27_16,0.0,1.0,head
h02_27_17,0.0,1.0,head
h02_27_18,0.0,1.0,head
h02_27_19,0.0,1.0,head
h02_27_20,0.0,1.0,head
h02_27_21,0.0,1.0,head
h02_27_22,0.0,1.0,head
h02_27_23,0.0,1.0,head
h02_28_00,0.0,1.0,head
h02_28_01,0.0,1.0,head
h02_28_02,0.0,1.0,head
h02_28_03,0.0,1.0,head
h02_28_04,0.0,1.0,head
h02_28_05,0.0,1.0,head
h02_28_06,0.0,1.0,head
h02_28_07,0.0,1.0,head
h02_28_08,0.0,1.0,head
h02_28_09,0.0,1.0,head
h02_28_10,0.0,1.0,head
h02_28_11,0.0,1.0,head
h02_28_12,0.0,1.0,head
h02_28_13,0.0,1.0,head
h02_28_14,0.0,1.0,head
h02_28_15,0.0,1.0,head
h02_28_16,0.0,1.0,head
h02_28_17,0.0,1.0,head
h02_28_18,0.0,1.0,head
h02_28_19,0.0,1.0,head
h02_28_20,0.0,1.0,head
h02_28_21,0.0,1.0,head
h02_28_22,0.0,1.0,head
h02_28_23,0.0,1.0,head
h02_29_00,0.0,1.0,head
h02_29_01,0.0,1.0,head
h02_29_02,0.0,1.0,head
h02_29_03,0.0,1.0,head
h02_29_04,0.0,1.0,head
h02_29_05,0.0,1.0,head
h02_29_06,0.0,1.0,head
h02_29_07,0.0,1.0,head
h02_29_08,0.0,1.0,head
h02_29_09,0.0,1.0,head
h02_29_10,0.0,1.0,head
h02_29_11,0.0,1.0,head
h02_29_12,0.0,1.0,head
h02_29_13,0.0,1.0,head
h02_29_14,0.0,1.0,head
h02_29_15,0.0,1.0,head
h02_29_16,0.0,1.0,head
h02_29_17,0.0,1.0,head
h02_29_18,0.0,1.0,head
h02_29_19,0.0,1.0,head
h02_29_20,0.0,1.0,head
h02_29_21,0.0,1.0,head
h02_29_22,0.0,1.0,head
h02_29_23,0.0,1.0,head
h03_00_00,0.0,1.0,head
h03_00_01,0.0,1.0,head
h03_00_02,0.0,1.0,head
h03_00_03,0.0,1.0,head
h03_00_04,0.0,1.0,head
h03_00_05,0.0,1.0,head
h03_00_06,0.0,1.0,head
h03_00_07,0.0,1.0,head
h03_00_08,0.0,1.0,head
h03_00_09,0.0,1.0,head
h03_00_10,0.0,1.0,head
h03_00_11,0.0,1.0,head
h03_00_12,0.0,1.0,head
h03_00_13,0.0,1.0,head
h03_00_14,0.0,1.0,head
h03_00_15,0.0,1.0,head
h03_00_16,0.0,1.0,head
h03_00_17,0.0,1.0,head
h03_00_18,0.0,1.0,head
h03_00_19,0.0,1.0,head
h03_00_20,0.0,1.0,head
h03_00_21,0.0,1.0,head
h03_00_22,0.0,1.0,head
h03_00_23,0.0,1.0,head
h03_01_00,0.0,1.0,head
h03_01_01,0.0,1.0,head
h03_01_02,0.0,1.0,head
h03_01_03,0.0,1.0,head
h03_01_04,0.0,1.0,head
h03_01_05,0.0,1.0,head
h03_01_06,0.0,1.0,head
h03_01_07,0.0,1.0,head
h03_01_08,0.0,1.0,head
h03_01_09,0.0,1.0,head
h03_01_10,0.0,1.0,head
h03_01_11,0.0,1.0,head
h03_01_12,0.0,1.0,head
h03_01_13,0.0,1.0,head
h03_01_14,0.0,1.0,head
h03_01_15,0.0,1.0,head
h03_01_16,0.0,1.0,head
h03_01_17,0.0,1.0,head
h03_01_18,0.0,1.0,head
h03_01_19,0.0,1.0,head
h03_01_20,0.0,1.0,head
h03_01_21,0.0,1.0,head
h03_01_22,0.0,1.0,head
h03_01_23,0.0,1.0,head
h03_02_00,0.0,1.0,head
h03_02_01,0.0,1.0,head
h03_02_02,0.0,1.0,head
h03_02_03,0.0,1.0,head
h03_02_04,0.0,1.0,head
h03_02_05,0.0,1.0,head
h03_02_06,0.0,1.0,head
h03_02_07,0.0,1.0,head
h03_02_08,0.0,1.0,head
h03_02_09,0.0,1.0,head
h03_02_10,0.0,1.0,head
h03_02_11,0.0,1.0,head
h03_02_12,0.0,1.0,head
h03_02_13,0.0,1.0,head
h03_02_14,0.0,1.0,head
h03_02_15,0.0,1.0,head
h03_02_16,0.0,1.0,head
h03_02_17,0.0,1.0,head
h03_02_18,0.0,1.0,head
h03_02_19,0.0,1.0,head
h03_02_20,0.0,1.0,head
h03_02_21,0.0,1.0,head
h03_02_22,0.0,1.0,head
h03_02_23,0.0,1.0,head
h03_03_00,0.0,1.0,head
h03_03_01,0.0,1.0,head
h03_03_02,0.0,1.0,head
h03_03_03,0.0,1.0,head
h03_03_04,0.0,1.0,head
h03_03_05,0.0,1.0,head
h03_03_06,0.0,1.0,head
h03_03_07,0.0,1.0,head
h03_03_08,0.0,1.0,head
h03_03_09,0.0,1.0,head
h03_03_10,0.0,1.0,head
h03_03_11,0.0,1.0,head
h03_03_12,0.0,1.0,head
h03_03_13,0.0,1.0,head
h03_03_14,0.0,1.0,head
h03_03_15,0.0,1.0,head
h03_03_16,0.0,1.0,head
h03_03_17,0.0,1.0,head
h03_03_18,0.0,1.0,head
h03_03_19,0.0,1.0,head
h03_03_20,0.0,1.0,head
h03_03_21,0.0,1.0,head
h03_03_22,0.0,1.0,head
h03_03_23,0.0,1.0,head
h03_04_00,0.0,1.0,head
h03_04_01,0.0,1.0,head
h03_04_02,0.0,1.0,head
h03_04_03,0.0,1.0,head
h03_04_04,0.0,1.0,head
h03_04_05,0.0,1.0,head
h03_04_06,0.0,1.0,head
h03_04_07,0.0,1.0,head
h03_04_08,0.0,1.0,head
h03_04_09,0.0,1.0,head
h03_04_10,0.0,1.0,head
h03_04_11,0.0,1.0,head
h03_04_12,0.0,1.0,head
h03_04_13,0.0,1.0,head
h03_04_14,0.0,1.0,head
h03_04_15,0.0,1.0,head
h03_04_16,0.0,1.0,head
h03_04_17,0.0,1.0,head
h03_04_18,0.0,1.0,head
h03_04_19,0.0,1.0,head
h03_04_20,0.0,1.0,head
h03_04_21,0.0,1.0,head
h03_04_22,0.0,1.0,head
h03_04_23,0.0,1.0,head
h03_05_00,0.0,1.0,head
h03_05_01,0.0,1.0,head
h03_05_02,0.0,1.0,head
h03_05_03,0.0,1.0,head
h03_05_04,0.0,1.0,head
h03_05_05,0.0,1.0,head
h03_05_06,0.0,1.0,head
h03_05_07,0.0,1.0,head
h03_05_08,0.0,1.0,head
h03_05_09,0.0,1.0,head
h03_05_10,0.0,1.0,head
h03_05_11,0.0,1.0,head
h03_05_12,0.0,1.0,head
h03_05_13,0.0,1.0,head
h03_05_14,0.0,1.0,head
h03_05_15,0.0,1.0,head
h03_05_16,0.0,1.0,head
h03_05_17,0.0,1.0,head
h03_05_18,0.0,1.0,head
h03_05_19,0.0,1.0,head
h03_05_20,0.0,1.0,head
h03_05_21,0.0,1.0,head
h03_05_22,0.0,1.0,head
h03_05_23,0.0,1.0,head
h03_06_00,0.0,1.0,head
h03_06_01,0.0,1.0,head
h03_06_02,0.0,1.0,head
h03_06_03,0.0,1.0,head
h03_06_04,0.0,1.0,head
h03_06_05,0.0,1.0,head
h03_06_06,0.0,1.0,head
h03_06_07,0.0,1.0,head
h03_06_08,0.0,1.0,head
h03_06_09,0.0,1.0,head
h03_06_10,0.0,1.0,head
h03_06_11,0.0,1.0,head
h03_06_12,0.0,1.0,head
h03_06_13,0.0,1.0,head
h03_06_14,0.0,1.0,head
h03_06_15,0.0,1.0,head
h03_06_16,0.0,1.0,head
h03_06_17,0.0,1.0,head
h03_06_18,0.0,1.0,head
h03_06_19,0.0,1.0,head
h03_06_20,0.0,1.0,head
h03_06_21,0.0,1.0,head
h03_06_22,0.0,1.0,head
h03_06_23,0.0,1.0,head
h03_07_00,0.0,1.0,head
h03_07_01,0.0,1.0,head
h03_07_02,0.0,1.0,head
h03_07_03,0.0,1.0,head
h03_07_04,0.0,1.0,head
h03_07_05,0.0,1.0,head
h03_07_06,0.0,1.0,head
h03_07_07,0.0,1.0,head
h03_07_08,0.0,1.0,head
h03_07_09,0.0,1.0,head
h03_07_10,0.0,1.0,head
h03_07_11,0.0,1.0,head
h03_07_12,0.0,1.0,head
h03_07_13,0.0,1.0,head
h03_07_14,0.0,1.0,head
h03_07_15,0.0,1.0,head
h03_07_16,0.0,1.0,head
h03_07_17,0.0,1.0,head
h03_07_18,0.0,1.0,head
h03_07_19,0.0,1.0,head
h03_07_20,0.0,1.0,head
h03_07_21,0.0,1.0,head
h03_07_22,0.0,1.0,head
h03_07_23,0.0,1.0,head
h03_08_00,0.0,1.0,head
h03_08_01,0.0,1.0,head
h03_08_02,0.0,1.0,head
h03_08_03,0.0,1.0,head
h03_08_04,0.0,1.0,head
h03_08_05,0.0,1.0,head
h03_08_06,0.0,1.0,head
